"","scores","predscores","tmhalfsc","opphalfsc","airya","yaca","airyd","yac","psd","patt","comppct","ryd","ratt","rushsd","ypr","int_pct","sack_pct","sack_yd_pct","fum_pct"
"2281",3,22.5,0,7,3.73333333333333,2.71428571428571,56,38,9.35843186188692,15,0.6,43,9,4.0490815907308,4.77777777777778,0,0.117647058823529,-1.41176470588235,0
"2282",17,19,3,10,1.68965517241379,1,49,25,6.78354840224641,29,0.379310344827586,24,11,1.84972635903416,2.18181818181818,0,0.0333333333333333,-0.166666666666667,0
"2283",17,23.25,3,13,4.5,0.85,45,17,10.8576649832682,10,0.6,42,14,4.48807944925857,3,0,0.0909090909090909,0,0
"2284",16,20.75,10,17,3.375,10.5,81,84,5.69586749972245,24,0.708333333333333,14,8,2.48746859276655,1.75,0,0,0,0
"2285",26,19,10,7,4.66666666666667,3,56,42,7.91754381105656,12,0.666666666666667,67,13,5.00532261076844,5.15384615384615,0,0.0769230769230769,-0.0769230769230769,0
"2286",20,23.75,6,0,3.08,8.77777777777778,77,79,5.933308710082,25,0.68,49,14,3.5,3.5,0,0.0740740740740741,-0.444444444444444,0.024390243902439
"2287",10,22,0,17,1.4375,2.57142857142857,23,36,4.86553896169326,16,0.4375,17,7,3.49927106111883,2.42857142857143,0,0.0588235294117647,-0.235294117647059,0.0416666666666667
"2288",21,21,6,15,4.33333333333333,1.65,65,33,6.19979838381862,15,0.533333333333333,49,15,3.04338992280355,3.26666666666667,0.0666666666666667,0,0,0
"2289",7,19,7,31,1.55555555555556,0.826086956521739,14,19,5.12249938994628,9,0.555555555555556,71,18,5.58243497471431,3.94444444444444,0.333333333333333,0,0,0.037037037037037
"2290",22,16.75,10,10,3.70588235294118,3.8125,63,61,4.16082924427331,17,0.941176470588235,46,13,2.8179475513868,3.53846153846154,0,0,0,0
"2291",24,24,14,6,3.83333333333333,6.05882352941176,92,103,10.6169545154621,24,0.708333333333333,18,10,2.35796522451032,1.8,0.0416666666666667,0,0,0
"2292",41,21.25,27,0,3.6,5.21739130434783,72,120,9.98131587851355,20,0.75,78,15,5.19230199429887,5.2,0,0,0,0
"2293",14,21.75,7,10,5.89473684210526,3.1875,112,51,11.8001294719827,19,0.631578947368421,32,11,2.60958183534679,2.90909090909091,0,0.0952380952380952,-0.619047619047619,0.03125
"2294",17,17.5,3,20,3.47058823529412,1.34782608695652,59,31,8.87059749960509,17,0.470588235294118,35,13,2.29998713657324,2.69230769230769,0.0588235294117647,0.105263157894737,-0.631578947368421,0.03125
"2295",24,22,24,7,2.8,1.68181818181818,56,37,8.18596359630313,20,0.5,87,19,6.73807554498029,4.57894736842105,0,0,0,0
"2296",0,13.5,0,6,1.33333333333333,0.714285714285714,12,10,3.00665927567458,9,0.555555555555556,87,21,4.3126139933667,4.14285714285714,0,0,0,0
"2297",12,23.75,9,3,5.21052631578947,5.08333333333333,99,61,5.623610939601,19,0.842105263157895,34,11,5.28212328957598,3.09090909090909,0.0526315789473684,0.05,-0.45,0
"2298",35,25,14,10,8.25,1.04347826086957,66,24,15.6971334962789,8,0.625,71,13,5.74610750676403,5.46153846153846,0,0.111111111111111,-0.666666666666667,0
"2299",28,21,7,24,2.42857142857143,1,17,22,18.5,7,0.285714285714286,57,12,6.80838943265341,4.75,0,0.125,-0.25,0
"2300",24,18.25,10,9,4.63636363636364,1.875,51,45,13.9459598421323,11,0.636363636363636,9,9,3.71184290855335,1,0,0.0833333333333333,-0.583333333333333,0
"2301",21,21.5,0,28,4.28571428571429,1.125,90,27,6.37259758654193,21,0.476190476190476,16,9,3.39207500499417,1.77777777777778,0.0476190476190476,0,0,0.0666666666666667
"2302",24,20.25,16,4,2.95454545454545,3.23076923076923,65,42,6.74997260568625,22,0.590909090909091,65,14,3.75322990154847,4.64285714285714,0,0,0,0
"2303",21,20.75,12,14,3,11.0833333333333,57,133,10.4035751066641,19,0.842105263157895,70,11,6.63698627216145,6.36363636363636,0,0.136363636363636,-0.909090909090909,0
"2304",37,21.75,17,10,1.57142857142857,1.95,22,39,6.79256129077161,14,0.428571428571429,55,13,5.35154680951572,4.23076923076923,0,0.0666666666666667,-0.6,0
"2305",10,16.5,3,10,2.31578947368421,5.3,44,53,6.48663155180629,19,0.631578947368421,32,11,2.99862227317648,2.90909090909091,0,0,0,0
"2306",27,18,13,10,4.06666666666667,1.30434782608696,61,30,5.97112393001973,15,0.6,59,12,5.76567910618997,4.91666666666667,0,0,0,0
"2307",30,29.5,13,3,2.375,5.53846153846154,38,72,7.02851335632223,16,0.625,50,10,4.04969134626332,5,0,0.238095238095238,-1.76190476190476,0.032258064516129
"2308",10,18.5,10,14,1,1.29411764705882,16,22,5.76387215526353,16,0.375,79,20,3.10604249809947,3.95,0.125,0.0588235294117647,-0.411764705882353,0
"2309",16,25.25,3,7,3.23809523809524,7,68,98,13.6446881530103,21,0.619047619047619,15,5,3.68781778291716,3,0.0476190476190476,0,0,0
"2310",14,22,0,3,1.81818181818182,0.888888888888889,20,16,3.54400902933387,11,0.454545454545455,23,9,2.67129228448251,2.55555555555556,0,0.153846153846154,-0.615384615384615,0
"2311",21,27.75,7,14,5.09523809523809,3.45,107,69,6.557438524302,21,0.761904761904762,100,14,6.53405521487387,7.14285714285714,0,0.0454545454545455,-0.5,0.0833333333333333
"2312",20,20,10,17,3.96875,5.6,127,84,7.3587245121883,32,0.6875,40,12,6.92017983067557,3.33333333333333,0,0,0,0.0454545454545455
"2313",31,20,10,7,3.45,2.6,69,65,7.43233943126171,20,0.55,58,13,5.16817754838179,4.46153846153846,0,0,0,0.0303030303030303
"2314",10,19.75,0,10,2.36363636363636,0.894736842105263,26,17,4.70345075232981,11,0.636363636363636,19,7,3.01018678652935,2.71428571428571,0,0.153846153846154,-0.846153846153846,0
"2315",20,16.25,13,10,2.95833333333333,3.57142857142857,71,50,5.72242027030521,24,0.666666666666667,28,11,3.08555686335948,2.54545454545455,0,0.04,-0.2,0
"2316",13,25.25,10,3,5.95833333333333,12.8571428571429,143,90,13.3395606206134,24,0.583333333333333,47,13,3.91326072060828,3.61538461538462,0.0416666666666667,0,0,0.027027027027027
"2317",20,23,6,16,3,2.15789473684211,60,41,8.53674604623162,20,0.55,46,10,6.63626400921482,4.6,0.05,0,0,0.0333333333333333
"2318",7,23.5,7,17,3.92,3.2,98,64,4.48454134902457,25,0.72,45,15,3.3466401061363,3,0.08,0.0740740740740741,-0.555555555555556,0.0238095238095238
"2319",16,21.75,6,14,1.24,6.54545454545455,31,72,6.49806525598242,25,0.52,81,17,5.1281164041655,4.76470588235294,0.04,0.0740740740740741,-0.444444444444444,0
"2320",28,22,15,17,2.95,10,59,130,12.3763214782638,20,0.75,46,17,4.33541782886783,2.70588235294118,0,0.130434782608696,-0.826086956521739,0.05
"2321",13,19,3,9,3.91666666666667,1.3,47,26,7.08801805866774,12,0.416666666666667,73,17,4.68746395603213,4.29411764705882,0.0833333333333333,0,0,0
"2322",23,20.25,10,13,3.52631578947368,2.54166666666667,67,61,6.12422834645363,19,0.473684210526316,52,18,3.0711722135745,2.88888888888889,0,0.0952380952380952,-0.666666666666667,0.0256410256410256
"2323",20,20.75,13,10,4.4375,3.05882352941176,71,52,10.0527534158393,16,0.6875,98,16,4.88460592064498,6.125,0,0,0,0
"2324",37,22.5,30,6,4.81818181818182,4.73913043478261,106,109,14.0542695060782,22,0.772727272727273,59,10,5.88982172905089,5.9,0,0.0434782608695652,-0.304347826086957,0
"2325",18,19.75,10,14,3.58823529411765,6.36363636363636,61,70,7.77037310718424,17,0.764705882352941,48,12,6.50640709864771,4,0,0.0555555555555556,-0.611111111111111,0
"2326",7,21.75,0,19,2.73333333333333,1.66666666666667,41,40,6.39444203108363,15,0.6,9,8,2.84769643747363,1.125,0.0666666666666667,0.117647058823529,-0.823529411764706,0.04
"2327",26,23,16,13,2.66666666666667,5.31578947368421,56,101,7.48220418736251,21,0.904761904761905,49,15,1.76886655485621,3.26666666666667,0,0.0454545454545455,-0.5,0
"2328",10,24,7,17,1.58333333333333,1,19,18,4.1514304763539,12,0.666666666666667,63,12,5.40254569624358,5.25,0,0,0,0
"2329",20,23.5,6,21,3.84615384615385,1.77777777777778,50,32,6.15439218850055,13,0.692307692307692,36,13,4.33507778572473,2.76923076923077,0.0769230769230769,0,0,0
"2330",16,24.75,6,7,2.76470588235294,1.33333333333333,47,28,5.05997092730027,17,0.647058823529412,35,6,5.69844033242625,5.83333333333333,0,0.105263157894737,-0.210526315789474,0.04
"2331",6,16.5,6,20,1.95652173913043,3.11764705882353,45,53,8.77338145883457,23,0.521739130434783,19,14,3.2864905915221,1.35714285714286,0,0.0416666666666667,-0.125,0
"2332",10,16.5,10,14,3.77777777777778,4.61538461538461,68,60,7.51087366026722,18,0.611111111111111,53,14,4.4106781375037,3.78571428571429,0,0,0,0
"2333",24,24.5,6,17,2.27272727272727,1.57894736842105,50,30,6.5734219812218,22,0.409090909090909,15,7,3.83325938999964,2.14285714285714,0.0454545454545455,0,0,0
"2334",16,26,13,17,5.38095238095238,4.25,113,68,13.0518979775482,21,0.666666666666667,1,6,3.23608130649127,0.166666666666667,0,0.0454545454545455,-0.409090909090909,0
"2335",32,25.5,17,9,4.04347826086957,2.21428571428571,93,31,4.19754418233206,23,0.739130434782609,56,15,2.9992591677872,3.73333333333333,0.0434782608695652,0,0,0
"2336",22,23,7,17,7.375,1.68181818181818,118,37,13.2079521501253,16,0.625,74,16,3.77284706819664,4.625,0.0625,0.0588235294117647,-0.470588235294118,0.0303030303030303
"2337",29,19.25,19,0,1.9047619047619,5.06666666666667,40,76,8.78989318605307,21,0.714285714285714,66,17,3.90899946490262,3.88235294117647,0,0.0454545454545455,0,0
"2338",18,19.75,3,3,2.5,1.65217391304348,45,38,4.73392015141785,18,0.555555555555556,19,12,2.36143788588413,1.58333333333333,0,0,0,0.0333333333333333
"2339",30,20.5,20,14,1.14285714285714,4.05882352941176,16,69,5.83306877706964,14,0.642857142857143,90,17,5.07316707998596,5.29411764705882,0,0.176470588235294,-0.705882352941177,0
"2340",9,18,3,21,4,3.48148148148148,68,94,15.320249970924,17,0.764705882352941,-6,10,4.58693797647189,-0.6,0,0.15,-1.1,0.0666666666666667
"2341",37,17.75,24,10,2.06666666666667,10.1,31,202,29.4942320161455,15,0.8,44,13,2.46634146798175,3.38461538461538,0,0.0625,-0.5625,0
"2342",10,18.25,3,6,2.84615384615385,1.75,37,35,8,13,0.461538461538462,40,10,4.87852436706019,4,0,0.0714285714285714,-0.571428571428571,0
"2343",13,19.25,6,6,5.82352941176471,1.8125,99,29,7.6,17,0.588235294117647,20,13,3.9538760848912,1.53846153846154,0,0.0555555555555556,-0.0555555555555556,0
"2344",31,22,15,7,4.8,6.5,48,78,15.156328239857,10,0.7,75,20,3.23844098294226,3.75,0,0,0,0
"2345",24,22,7,14,2.42857142857143,2.63157894736842,34,50,3.54894932653512,14,0.785714285714286,47,15,3.22214559295855,3.13333333333333,0.0714285714285714,0.0666666666666667,-0.133333333333333,0.0333333333333333
"2346",17,21.75,10,6,3.58823529411765,6.91666666666667,61,83,11.4318148398469,17,0.764705882352941,81,14,4.64725066846089,5.78571428571429,0,0.15,-0.75,0
"2347",17,22,3,10,1.45454545454545,1.40909090909091,16,31,6.36177822799744,11,0.545454545454545,19,8,4.1514304763539,2.375,0,0.0833333333333333,-0.666666666666667,0
"2348",30,22.5,16,6,2.55,3.61538461538462,51,47,6.82847707571415,20,0.55,46,12,8.00867585115598,3.83333333333333,0,0.0909090909090909,-0.727272727272727,0
"2349",33,24.25,12,3,5.83333333333333,8.08333333333333,105,97,12.3792123319371,18,0.777777777777778,52,17,2.83819719572113,3.05882352941176,0,0,0,0
"2350",13,13,7,20,2.35294117647059,5,40,65,7.29297607290741,17,0.705882352941177,32,7,3.01695886884898,4.57142857142857,0,0.0555555555555556,-0.388888888888889,0.04
"2351",33,22.75,23,3,4.15789473684211,2.41176470588235,79,41,7.12810755778642,19,0.578947368421053,64,14,3.53986048381825,4.57142857142857,0,0,0,0
"2352",14,22,7,24,4.57142857142857,1.68,64,42,13.3580500073925,14,0.571428571428571,32,13,5.35817685146708,2.46153846153846,0,0.125,-0.9375,0
"2353",17,18.5,14,13,2.82352941176471,1.36363636363636,48,30,4.8762462794426,17,0.529411764705882,66,16,3.33307290649335,4.125,0,0,0,0
"2354",20,21.5,7,3,1.19047619047619,7,25,105,6.27271382860004,21,0.666666666666667,82,18,3.84739770959573,4.55555555555556,0.0476190476190476,0,0,0
"2355",6,23.75,6,14,2,2.72222222222222,46,49,7.40462033914393,23,0.565217391304348,25,5,12.0498962651137,5,0,0,0,0.0357142857142857
"2356",12,21.75,12,6,6.53333333333333,1.45454545454545,98,32,5.55999822364302,15,0.6,94,14,14.0225765485956,6.71428571428571,0,0.0625,0,0
"2357",31,21,21,9,4.625,3.12,111,78,7.25082026143717,24,0.708333333333333,30,9,4.13655788199695,3.33333333333333,0,0.04,-0.12,0
"2358",20,19.5,0,14,2.05555555555556,1.76923076923077,37,46,3.90946935239093,18,0.5,8,7,1.8070158058105,1.14285714285714,0.0555555555555556,0.0526315789473684,-0.526315789473684,0.0384615384615385
"2359",19,26.75,6,3,4.70588235294118,0.944444444444444,80,17,4.4069816885603,17,0.647058823529412,31,14,2.45469146820565,2.21428571428571,0,0,0,0
"2360",30,21.75,18,14,5.3,2.61111111111111,159,47,8.85713009177374,30,0.633333333333333,43,9,2.7397395568751,4.77777777777778,0.0333333333333333,0,0,0
"2361",21,19.5,13,21,3.8125,8.57142857142857,61,60,3.53846153846154,16,0.8125,82,14,6.11622132245933,5.85714285714286,0,0.0588235294117647,-0.588235294117647,0
"2362",13,19.75,3,14,4.96,2.83333333333333,124,34,8.69380366825834,25,0.6,49,14,2.47126341314374,3.5,0.08,0.0384615384615385,-0.346153846153846,0
"2363",38,22.75,21,0,4.33333333333333,5.5,78,88,6.8957247920841,18,0.777777777777778,39,15,11.1283421945948,2.6,0,0.0526315789473684,-0.421052631578947,0.0294117647058824
"2364",35,19.75,14,14,2.16666666666667,3.25,39,52,5.80111132128866,18,0.611111111111111,70,15,6.44635986860457,4.66666666666667,0,0,0,0.0303030303030303
"2365",10,20.5,10,21,3.28571428571429,1.33333333333333,46,36,7.89436429703627,14,0.642857142857143,38,11,4.49977042573258,3.45454545454545,0.142857142857143,0.0666666666666667,-0.333333333333333,0
"2366",27,23.25,10,0,5.31818181818182,6.25,117,75,6.70211663185137,22,0.636363636363636,66,14,4.71212071499161,4.71428571428571,0,0.0833333333333333,-0.541666666666667,0
"2367",39,20.25,12,21,5.14285714285714,1.91304347826087,72,44,9.60468635614927,14,0.571428571428571,43,12,2.05986784905138,3.58333333333333,0,0.0666666666666667,-0.6,0
"2368",20,18.25,10,10,2.5,7.9375,35,127,11.6392041987485,14,0.785714285714286,59,13,5.48586133220783,4.53846153846154,0,0.0666666666666667,-0.733333333333333,0.0357142857142857
"2369",35,26.25,14,6,4.66666666666667,2.05555555555556,84,37,5.46060269733862,18,0.611111111111111,64,16,4.60977222864644,4,0,0,0,0.0294117647058824
"2370",24,19.75,14,7,6.36363636363636,3.73333333333333,70,56,6.37495098020369,11,0.909090909090909,41,15,2.61958436058513,2.73333333333333,0,0.214285714285714,-1.78571428571429,0
"2371",33,23.75,16,7,4.03703703703704,7.36363636363636,109,81,7.55976190101249,27,0.740740740740741,63,16,3.79915697885728,3.9375,0,0.0357142857142857,-0.178571428571429,0
"2372",15,18.5,0,12,0.5,0.103448275862069,4,3,0.5,8,0.25,6,4,1.11803398874989,1.5,0,0.2,-2.4,0.0714285714285714
"2373",7,18,1,14,2.53846153846154,0.791666666666667,33,19,2.71804251292006,13,0.538461538461538,69,9,15.2169496140178,7.66666666666667,0.0769230769230769,0,0,0
"2374",3,14.75,0,10,3.2,4.27272727272727,64,47,6.30769230769231,20,0.65,22,12,1.9075871903766,1.83333333333333,0.05,0.0476190476190476,-0.142857142857143,0.0303030303030303
"2375",8,17.5,1,27,4.42857142857143,0.538461538461538,62,14,8.49836585598797,14,0.428571428571429,15,9,2.94392028877595,1.66666666666667,0.0714285714285714,0.125,-1.1875,0
"2376",14,22.25,0,7,1.38888888888889,4.93333333333333,25,74,4.26468052730799,18,0.666666666666667,47,10,5.33010318849457,4.7,0.0555555555555556,0.1,-0.65,0
"2377",24,22.75,17,11,6.72727272727273,4,148,48,10.3112234792913,22,0.863636363636364,42,15,3.50618501128125,2.8,0,0.0833333333333333,-0.458333333333333,0
"2378",31,25,17,17,7.75,1.30434782608696,124,30,10.4060422008425,16,0.875,54,14,6.53405521487387,3.85714285714286,0,0,0,0.0333333333333333
"2379",23,20,3,21,1.91666666666667,2,23,26,6.76798016808232,12,0.5,81,18,4.3493294502333,4.5,0,0,0,0
"2380",19,22.25,9,10,2.66666666666667,5.1875,48,83,5.96459461228413,18,0.666666666666667,44,13,4.3947251867956,3.38461538461538,0,0.1,0,0
"2381",34,23.75,24,14,2.66666666666667,3.1875,40,51,5.83749851296674,15,0.8,79,12,9.86963637740632,6.58333333333333,0,0.117647058823529,-0.352941176470588,0.0344827586206897
"2382",16,19.75,3,10,4.78571428571429,1.375,67,22,5.64593156262778,14,0.642857142857143,123,17,10.6468963263518,7.23529411764706,0.0714285714285714,0.176470588235294,-1,0.0294117647058824
"2383",23,23,17,3,3,3.14285714285714,54,66,5.68018158247757,18,0.611111111111111,82,16,5.40688218847054,5.125,0,0,0,0
"2384",17,20,7,17,1.76923076923077,3.92857142857143,23,55,4.11551940828858,13,0.615384615384615,38,9,4.39134952119322,4.22222222222222,0,0.1875,-1.25,0
"2385",38,25.75,21,7,3.80952380952381,4.05263157894737,80,77,9.45567143159185,21,0.571428571428571,94,14,12.0796675180627,6.71428571428571,0,0.0869565217391304,-0.782608695652174,0
"2386",40,27.75,17,10,4.52380952380952,3.35,95,67,7.87505739189371,21,0.523809523809524,140,17,10.7732206761499,8.23529411764706,0,0.0454545454545455,-0.181818181818182,0
"2387",27,19,27,13,6.88888888888889,3.33333333333333,124,90,13.4240113838097,18,0.777777777777778,89,16,6.43203651653191,5.5625,0,0.0526315789473684,-0.368421052631579,0.0571428571428571
"2388",14,23,0,23,2.38461538461538,2.15,31,43,6.60965203320114,13,0.615384615384615,13,10,3.49428104193123,1.3,0,0.0714285714285714,-0.714285714285714,0.0416666666666667
"2389",13,15.5,10,20,0.941176470588235,4.11764705882353,16,70,6.7705243519243,17,0.588235294117647,29,10,2.84429253066558,2.9,0,0.0555555555555556,-0.444444444444444,0.0357142857142857
"2390",25,24,0,21,2.125,0.588235294117647,17,10,4.54606056566195,8,0.375,84,18,4.24264068711928,4.66666666666667,0,0.272727272727273,-1.72727272727273,0.0344827586206897
"2391",38,22.5,16,10,6.32,2.81818181818182,158,62,8.15513168744112,25,0.72,33,9,2.21108319357027,3.66666666666667,0,0.0384615384615385,-0.269230769230769,0.0285714285714286
"2392",8,22.25,0,17,2.07142857142857,1.31818181818182,29,29,4.6837484987988,14,0.571428571428571,34,11,1.83176742541908,3.09090909090909,0.0714285714285714,0.176470588235294,-1.23529411764706,0
"2393",17,16.75,17,20,4.27777777777778,5.5,77,77,10.6052921799554,18,0.666666666666667,122,20,7.14072825417688,6.1,0,0.1,-0.45,0.025
"2394",13,15.5,3,17,2,1.76470588235294,24,30,9.16515138991168,12,0.5,69,9,10.088497300281,7.66666666666667,0.0833333333333333,0,0,0
"2395",18,20.75,15,6,3.8125,4.08333333333333,61,49,7.31479137361457,16,0.5625,85,10,10.8004629530405,8.5,0,0.0588235294117647,-0.0588235294117647,0
"2396",17,18.75,3,20,0.769230769230769,3.19047619047619,10,67,17.3850510496806,13,0.384615384615385,55,13,4.55992318008582,4.23076923076923,0.153846153846154,0.1875,-1.25,0.0344827586206897
"2397",27,25.5,6,24,2.71428571428571,2,38,42,7.21794745284965,14,0.642857142857143,51,9,6.5659052011974,5.66666666666667,0.142857142857143,0.125,-1.3125,0.04
"2398",36,20.5,30,6,4.7,2.44,94,61,9.24422096781417,20,0.65,89,17,10.4179111136695,5.23529411764706,0,0,0,0
"2399",10,17.5,3,24,2.76,4.16666666666667,69,75,8.43603382322918,25,0.48,11,9,3.25841739969226,1.22222222222222,0.04,0,0,0
"2400",24,23.75,10,0,4.39130434782609,5.8,101,58,5.80001193173811,23,0.739130434782609,32,8,3.53553390593274,4,0,0.148148148148148,-0.592592592592593,0
"2401",16,15.75,9,7,4.52173913043478,2.41176470588235,104,41,6.6719791758105,23,0.608695652173913,46,13,4.41353485777879,3.53846153846154,0,0.0416666666666667,-0.416666666666667,0
"2402",28,30,14,9,7.375,2.17391304347826,177,50,10.5152740170821,24,0.75,15,7,2.29462548631557,2.14285714285714,0.0416666666666667,0,0,0.032258064516129
"2403",20,16,6,7,1,2,15,42,3.18157963590287,15,0.466666666666667,49,15,3.60493488922554,3.26666666666667,0,0.117647058823529,-0.764705882352941,0
"2404",20,20.5,6,3,1.2,4.42857142857143,18,62,6.32132768281074,15,0.466666666666667,71,12,10.9274755649337,5.91666666666667,0,0.166666666666667,-0.444444444444444,0
"2405",6,19.5,3,20,3,1.4,45,35,11.6790410565251,15,0.333333333333333,31,11,2.75740925238238,2.81818181818182,0.0666666666666667,0.166666666666667,-1,0.0344827586206897
"2406",17,18.5,10,14,2.13333333333333,3.8,32,57,6.06345051095211,15,0.6,29,10,2.87923600977759,2.9,0.0666666666666667,0.0625,-0.0625,0.0384615384615385
"2407",35,23.75,21,20,2.86363636363636,6.15789473684211,63,117,14.1708327207684,22,0.727272727272727,82,12,14.808968753953,6.83333333333333,0.0454545454545455,0,0,0
"2408",20,21.75,17,7,4.6875,3,75,36,5.93072961101822,16,0.6875,99,18,4.72875365303704,5.5,0,0,0,0
"2409",23,17.75,10,7,3,5.3125,48,85,10.5361283211624,16,0.625,57,15,3.42928563989645,3.8,0,0.0588235294117647,-0.294117647058824,0.0625
"2410",31,22.25,17,13,2.66666666666667,6.21428571428571,64,87,6.86750535185707,24,0.708333333333333,27,9,4.64279609239471,3,0.0416666666666667,0,0,0
"2411",7,20.75,7,10,1.75,2.05263157894737,21,39,9.86576572463249,12,0.75,36,11,6.4115082481838,3.27272727272727,0,0.0769230769230769,-0.307692307692308,0
"2412",20,24.25,13,9,6.5625,2.21052631578947,105,42,11.1726631725325,16,0.8125,41,6,5.66911711723165,6.83333333333333,0,0,0,0
"2413",14,18.5,14,10,10.4615384615385,1.17647058823529,136,20,14.9545979551441,13,0.769230769230769,38,11,3.47363148628051,3.45454545454545,0,0.0714285714285714,-0.5,0.04
"2414",27,25.5,21,17,4,2.42105263157895,68,46,7.15125834156259,17,0.647058823529412,38,11,3.25754052130344,3.45454545454545,0,0,0,0
"2415",23,21.5,13,16,5.47368421052632,5.19047619047619,104,109,16.8403366586155,19,0.736842105263158,22,6,1.97202659436654,3.66666666666667,0.0526315789473684,0.208333333333333,-1.125,0
"2416",10,18.75,7,13,4.06666666666667,3,61,57,12.0871322253088,15,0.6,48,13,7.08611443257017,3.69230769230769,0.0666666666666667,0,0,0
"2417",10,16.75,3,6,0.357142857142857,2.53846153846154,5,66,15.987788308581,14,0.571428571428571,48,10,3.54400902933387,4.8,0,0.0666666666666667,-0.533333333333333,0
"2418",0,23,0,14,1.6875,1.88888888888889,27,34,9.40690150465962,16,0.4375,36,13,1.71660873880165,2.76923076923077,0.0625,0.111111111111111,-0.555555555555556,0
"2419",38,25.75,14,6,3.0952380952381,4.77777777777778,65,86,7.32264253872876,21,0.761904761904762,40,11,2.7059774665704,3.63636363636364,0.0476190476190476,0.0454545454545455,-0.545454545454545,0.0303030303030303
"2420",7,21.25,0,24,3.25,0.444444444444444,65,12,5.2742944379492,20,0.55,28,11,3.34021328561342,2.54545454545455,0.1,0.130434782608696,-0.91304347826087,0.0588235294117647
"2421",20,20.5,6,13,2.33333333333333,0.72,35,18,3.38230690505755,15,0.333333333333333,30,8,2.38484800354236,3.75,0,0.117647058823529,-0.588235294117647,0
"2422",16,21,3,12,1.64285714285714,3.05263157894737,23,58,8.66544863235597,14,0.714285714285714,99,13,17.609169209156,7.61538461538461,0,0.176470588235294,-0.823529411764706,0
"2423",12,20.5,3,13,1.375,1.40909090909091,22,31,3.49776714490831,16,0.5,85,12,9.08715515928329,7.08333333333333,0,0.2,-0.35,0.125
"2424",24,18.25,3,24,2.77777777777778,2.27586206896552,50,66,7.45922247958861,18,0.555555555555556,33,9,2.86744175568088,3.66666666666667,0.0555555555555556,0,0,0.0740740740740741
"2425",35,22,13,7,4.65,3.2,93,64,6.17017065543245,20,0.65,77,17,3.07011490604703,4.52941176470588,0,0.0476190476190476,-0.333333333333333,0
"2426",14,22.25,0,21,3.58823529411765,4.46666666666667,61,67,9.12179261942059,17,0.764705882352941,25,5,5.40370243444252,5,0.117647058823529,0.105263157894737,-0.526315789473684,0.0416666666666667
"2427",29,20,9,7,4.08695652173913,3.61538461538462,94,47,7.55248303539968,23,0.652173913043478,21,10,2.46779253585061,2.1,0,0.0416666666666667,-0.125,0
"2428",0,18.75,0,10,4.4375,3.625,71,29,4.40454310910905,16,0.625,52,17,3.31610310340127,3.05882352941176,0.0625,0.0588235294117647,-0.647058823529412,0.0588235294117647
"2429",22,18,9,10,1.18181818181818,0.684210526315789,13,13,1.6583123951777,11,0.363636363636364,27,7,4.38922614163921,3.85714285714286,0,0.153846153846154,-1.38461538461538,0
"2430",29,19,16,14,3.875,6.375,93,51,10.0648782977207,24,0.541666666666667,27,11,3.08555686335948,2.45454545454545,0,0.04,-0.24,0.0277777777777778
"2431",17,19.25,3,24,1.66666666666667,3.4,20,51,5.3253521010352,12,0.666666666666667,42,6,13.2790561913614,7,0,0,0,0.0555555555555556
"2432",27,20.5,10,31,5.33333333333333,4.61111111111111,112,83,19.8247530459608,21,0.571428571428571,16,14,5.05480171798689,1.14285714285714,0.0476190476190476,0,0,0
"2433",29,21.75,16,21,7.5,2.47058823529412,150,42,11.4834586464709,20,0.65,30,10,2.14476105895272,3,0,0.0476190476190476,-0.285714285714286,0.032258064516129
"2434",18,15.5,3,24,4.58333333333333,1.15789473684211,55,22,6.73483664919633,12,0.75,25,12,2.69129254365919,2.08333333333333,0,0,0,0.0416666666666667
"2435",37,18.5,17,21,5.23529411764706,1.375,89,22,11.652372195299,17,0.529411764705882,84,18,5.3748384988657,4.66666666666667,0.0588235294117647,0.0555555555555556,-0.388888888888889,0.0277777777777778
"2436",17,24.25,17,3,2.95454545454545,4.66666666666667,65,70,6.58280588604383,22,0.681818181818182,84,8,10.1980390271856,10.5,0,0.0434782608695652,0,0
"2437",45,25.75,28,17,2.1,3.65384615384615,42,95,5.38970211504206,20,0.75,86,15,8.55933538437548,5.73333333333333,0,0.0476190476190476,-0.333333333333333,0
"2438",7,19.5,7,16,5.66666666666667,1.45454545454545,51,32,32.8261413442938,9,0.333333333333333,45,9,3.52766841475279,5,0,0.1,-0.8,0.0526315789473684
"2439",17,16.75,10,10,3.35714285714286,4.30769230769231,47,112,19.3160842592672,14,0.642857142857143,11,9,3.01027048536535,1.22222222222222,0,0.0666666666666667,-0.2,0
"2440",33,25.75,10,17,1.58823529411765,4.41176470588235,27,75,7.42697785105086,17,0.588235294117647,40,11,6.15367927300744,3.63636363636364,0,0.0555555555555556,-0.444444444444444,0
"2441",28,20.75,14,6,2.76470588235294,1.57142857142857,47,44,4.15331193145904,17,0.823529411764706,57,12,7.55121403042804,4.75,0,0,0,0
"2442",16,18.75,13,0,4.40909090909091,22.6666666666667,97,68,5.40984620725573,22,0.772727272727273,88,16,4.75657439761011,5.5,0,0.0833333333333333,-0.0833333333333333,0
"2443",27,20.5,14,10,11.5454545454545,3.2,127,64,12.2266103233889,11,0.909090909090909,32,8,4.35889894354067,4,0,0.0833333333333333,-0.583333333333333,0
